Structure,File,Extracted Energy,Predicted Energy,Energy Difference
28,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8548975965,-3548.7599814104706,1978.0949161860299
29,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8597683013,-3548.8623348839237,1977.9974334173767
30,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8633331546,-3548.936810201805,1977.9265229527946
31,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8659987836,-3548.9928219887233,1977.8731767948766
32,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8679012846,-3549.0358729647987,1977.8320283198009
33,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8690302919,-3549.064874554457,1977.8041557374431
34,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8691816714,-3549.073120885433,1977.7960607859668
35,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8680688105,-3549.051348592217,1977.8167202182826
36,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8654573097,-3548.9917461352343,1977.8737111744658
37,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8612422419,-3548.8919074061423,1977.9693348357578
38,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.8554182033,-3548.7532615591936,1978.1021566441068
39,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.848403904,-3548.5801847551247,1978.2682191488757
