Structure,File,Extracted Energy,Predicted Energy,Energy Difference
39,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.6001406894,-3556.9123139307962,1969.687826758604
40,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5959897388,-3556.8367105305956,1969.7592792082046
41,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5927894462,-3556.7844491149785,1969.8083403312216
42,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5904909119,-3556.7547492407025,1969.8357416711974
43,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5889393597,-3556.7451703182433,1969.8437690414567
44,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5880939508,-3556.7517251019362,1969.8363688488635
45,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5876351511,-3556.7693059889375,1969.8183291621622
46,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5873755512,-3556.792078453687,1969.7952970975134
47,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.587076041,-3556.813920780825,1969.773155260175
48,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.586511028,-3556.8288295504653,1969.7576814775348
49,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5855720742,-3556.832380602507,1969.7531914716933
50,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.584170145,-3556.823478345623,1969.7606917993771
51,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.582381956,-3556.8040507451437,1969.7783312108563
52,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5803650242,-3556.7781234969516,1969.802241527248
53,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5783130422,-3556.751209278619,1969.8271037635805
54,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5764336754,-3556.7286310499876,1969.8478026254124
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5748145543,-3556.713196431367,1969.8616181229331
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5734340761,-3556.7035525373817,1969.8698815387183
56,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5721050468,-3556.6942836379035,1969.8778214088966
57,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5705185332,-3556.677878113015,1969.8926404201848
58,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5684269899,-3556.6476181219027,1969.9208088679975
59,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5656008575,-3556.599715861314,1969.9658849961857
60,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5620572418,-3556.533842487185,1970.028214754615
61,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5581160768,-3556.453303617547,1970.1048124592526
62,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5538333686,-3556.364691326031,1970.189142042569
63,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5497167003,-3556.2755741983997,1970.2741425019008
64,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5459917864,-3556.1930627541633,1970.3529290322367
65,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5429123526,-3556.122874552554,1970.420037800046
66,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5404402079,-3556.0688397141867,1970.4716004937136
67,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.538698314,-3556.0329818392543,1970.5057164747454
68,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5377552664,-3556.0153664814293,1970.522388784971
69,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5375344066,-3556.0143111462694,1970.5232232603303
70,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5379489429,-3556.0265745728925,1970.5113743700072
71,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5387983476,-3556.047566494929,1970.4912318526713
72,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5397950384,-3556.0716611184685,1970.468133919932
73,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5407222527,-3556.092553884562,1970.4481683681379
74,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5412827561,-3556.104073577426,1970.4372091786745
75,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5413429064,-3556.1016864917915,1970.4396564146086
76,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5408500733,-3556.084016207177,1970.4568338661234
77,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5398398917,-3556.0524819631587,1970.4873579285409
78,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.53858538,-3556.0108352440325,1970.5277501359674
79,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5371918061,-3555.9647411407163,1970.5724506653837
80,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5358631177,-3555.9196736648737,1970.616189452826
81,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5346293268,-3555.878017378056,1970.6566119487443
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5333165831,-3555.8374947431494,1970.6958218399504
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5318557917,-3555.791879922104,1970.739975869596
83,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5298213269,-3555.7338668781576,1970.7959544487421
84,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5270526187,-3555.6581757941135,1970.868876824586
85,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5234871734,-3555.5629578559397,1970.9605293174604
86,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5191900372,-3555.4496351184607,1971.0695549187394
87,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5145172665,-3555.3237080516587,1971.190809214841
88,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5096537995,-3555.193916008951,1971.3157377905486
89,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Active_ZrH_site_simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.5049602719,-3555.069027244957,1971.435933026943
