Structure,File,Extracted Energy,Predicted Energy,Energy Difference
28,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9725179105,-3546.6175091629602,1980.3550087475396
29,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9842445313,-3546.8069074975724,1980.1773370337273
30,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9933298912,-3546.9317266882167,1980.0616032029834
31,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.999888481,-3546.9991152016173,1980.0007732793829
32,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5527.003546089,-3547.0023711112226,1980.0011749777777
33,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5527.0035744451,-3546.925413876523,1980.0781605685765
34,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9992808487,-3546.751130976366,1980.2481498723346
35,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.990300524,-3546.470795828613,1980.5195046953872
36,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9768977964,-3546.086546184509,1980.8903516118912
37,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9594801433,-3545.6134402223206,1981.3460399209798
38,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9387848362,-3545.0677205444995,1981.8710642917008
39,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.9155411308,-3544.4638496375806,1982.4516914932196
40,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.8904835244,-3543.8200669345874,1983.0704165898128
41,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.864410475,-3543.1553010341727,1983.7091094408274
42,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.8382820708,-3542.492448749019,1984.3458333217814
43,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.8132495355,-3541.8591116913844,1984.9541378441158
44,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7904814726,-3541.285062869148,1985.5054186034517
45,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.77074821,-3540.7905662777503,1985.9801819322502
46,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7539510411,-3540.3712263944462,1986.3827246466535
47,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7390164897,-3539.997023901509,1986.741992588191
48,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7243875553,-3539.626940297814,1987.0974472574862
49,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7088398286,-3539.2279609273896,1987.48087890121
50,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6921033666,-3538.791414233805,1987.9006891327954
51,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6750510352,-3538.3417034556837,1988.3333475795166
52,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6594418491,-3537.928222953128,1988.7312188959722
53,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6473975222,-3537.60654798394,1989.0408495382599
54,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6407072587,-3537.425897126642,1989.2148101320577
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6401802792,-3537.4090871445114,1989.2310931346883
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6453282161,-3537.542058100189,1989.103270115911
56,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6545337145,-3537.7803024986447,1988.8742312158552
57,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6656044459,-3538.0655323565225,1988.6000720893771
58,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6764223035,-3538.342529199835,1988.3338931036646
59,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6853819679,-3538.5694373852443,1988.1159445826556
60,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6914694403,-3538.725109924303,1987.9663595159973
61,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6944763144,-3538.801388646249,1987.893087668151
62,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6943556568,-3538.8010466635155,1987.8933089932848
63,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6916136178,-3538.735823334936,1987.9557902828637
64,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6869527219,-3538.6249502522405,1988.062002469659
65,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6812606398,-3538.4944631550698,1988.18679748473
66,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6755669842,-3538.37027584652,1988.3052911376794
67,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6709817971,-3538.281768959389,1988.3892128377106
68,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6685454755,-3538.25585979225,1988.41268568325
69,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6689208892,-3538.309892603129,1988.3590282860714
70,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6719220178,-3538.4381418780094,1988.2337801397907
71,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6762350071,-3538.605532524661,1988.0707024824392
72,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6796897454,-3538.751903341418,1987.9277864039818
73,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6801018051,-3538.814164147691,1987.8659376574092
74,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6761781328,-3538.753655864363,1987.9225222684368
75,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6680342594,-3538.571982181018,1988.096052078382
76,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6572127637,-3538.3100521243846,1988.3471606393155
77,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6462798544,-3538.035247556999,1988.611032297401
78,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6380793685,-3537.8237402422465,1988.8143391262538
79,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6348092915,-3537.7346579672744,1988.9001513242251
80,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6373476775,-3537.79111582485,1988.84623185265
81,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6451291781,-3537.979308150958,1988.6658210271426
