Structure,File,Extracted Energy,Predicted Energy,Energy Difference
29,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7324325561,-3543.753665501884,1981.9787670542164
30,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.73625019,-3543.796845425212,1981.939404764788
31,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7384831062,-3543.796821739695,1981.9416613665048
32,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.739304785,-3543.7605266916867,1981.9787780933134
33,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7389826765,-3543.6962697619283,1982.042712914572
34,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7377373271,-3543.6111486184,1982.1265887087002
35,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7356309865,-3543.5090099483923,1982.2266210381076
36,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7327898469,-3543.3894091204456,1982.3433807264546
37,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7288631158,-3543.247876290227,1982.480986825573
38,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7236367095,-3543.0771459722278,1982.6464907372724
39,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7168748985,-3542.870460933555,1982.8464139649445
40,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.7084832159,-3542.6259012768405,1983.0825819390593
41,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.698671588,-3542.348028326026,1983.3506432619743
42,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.6877810828,-3542.047573829933,1983.6402072528672
43,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.6763413995,-3541.7385738381095,1983.937767561391
44,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5525.6648315352,-3541.4338977536386,1984.2309337815618
