Structure,File,Extracted Energy,Predicted Energy,Energy Difference
28,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2603199149,-3532.326603916715,1992.9337159981847
29,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2708117091,-3532.546189971355,1992.7246217377447
30,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2779916513,-3532.6901350358753,1992.5878566154247
31,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2819973462,-3532.766268164263,1992.5157291819373
32,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2830302709,-3532.78111564375,1992.5019146271497
33,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2813207702,-3532.7410357430053,1992.5402850271948
34,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2771366388,-3532.652528673269,1992.6246079655307
35,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2707381426,-3532.521382656024,1992.749355486576
36,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2622685855,-3532.3490573668246,1992.9132112186758
37,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_2.xyz,-5525.2516586934,-3532.1345912381726,1993.1170674552272
