Structure,File,Extracted Energy,Predicted Energy,Energy Difference
60,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.1013630943,-3554.7169905918777,1972.3843725024221
61,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.1014987794,-3554.738547610881,1972.3629511685185
62,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.100284929,-3554.7303691543425,1972.3699157746573
63,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0978953734,-3554.6961022829537,1972.4017930904465
64,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.094458159,-3554.634336411393,1972.460121747607
65,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0897732639,-3554.5390935267446,1972.550679737155
66,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0834369334,-3554.4034965946357,1972.679940338764
67,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0752572727,-3554.22143388672,1972.8538233859795
68,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0654469177,-3553.9949666218845,1973.0704802958153
69,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0544513185,-3553.736651111407,1973.3178002070927
70,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0427771012,-3553.462471960166,1973.580305141034
71,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0309917721,-3553.1915915316945,1973.8394002404052
72,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0198018344,-3552.9436176514487,1974.0761841829512
73,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.009890656,-3552.7345084203534,1974.2753822356462
74,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.00196305,-3552.5736771367456,1974.4282859132545
75,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9961461144,-3552.4664128818845,1974.5297332325158
76,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9926197493,-3552.4160775704063,1974.5765421788933
77,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9914230702,-3552.4220093921917,1974.569413678008
78,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9924249697,-3552.4799774450667,1974.512447524633
79,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9954384746,-3552.5823808064956,1974.413057668104
80,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9999617412,-3552.7194320677813,1974.280529673419
81,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0055859497,-3552.882168689514,1974.1234172601858
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0119257425,-3553.0595209220874,1973.952404820413
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0186942979,-3553.2413495208993,1973.7773447770005
83,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0256700437,-3553.4257823435714,1973.5998877001289
84,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0326918727,-3553.6100830216847,1973.422608851015
85,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0395792263,-3553.790568959003,1973.2490102672969
86,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.046044527,-3553.961601671819,1973.084442855181
87,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0516293712,-3554.1116524430213,1972.9399769281786
88,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0557788874,-3554.2243572551606,1972.8314216322397
89,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.058038749,-3554.2847537088865,1972.7732850401135
90,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0582397,-3554.2870868087834,1972.7711528912164
91,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0565667904,-3554.2361447833414,1972.8204220070588
92,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0534443141,-3554.1436344929325,1972.909809821167
93,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0493058982,-3554.023646449787,1973.025659448413
94,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0443798317,-3553.883302342721,1973.1610774889791
95,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0386666615,-3553.7242197158903,1973.3144469456101
96,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0320558944,-3553.5446077521874,1973.487448142213
97,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0244834804,-3553.344339076717,1973.6801444036828
98,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0160256752,-3553.1278543444228,1973.888171330777
99,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5527.0069143476,-3552.9010774669805,1974.1058368806198
100,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9974498121,-3552.6738096878466,1974.3236401242534
101,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.988114471,-3552.4543980254875,1974.5337164455123
102,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9791544037,-3552.249941072744,1974.7292133309556
103,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9708998307,-3552.0619900974566,1974.908909733243
104,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/max_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VSMD1.xyz,-5526.9635366165,-3551.894205384507,1975.0693312319931
