Structure,File,Extracted Energy,Predicted Energy,Energy Difference
16,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.3581574078,-3534.9144441197886,1990.4437132880112
17,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.3075967171,-3533.7145034465634,1991.5930932705364
18,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2623380256,-3532.636198134843,1992.6261398907568
19,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2253764408,-3531.7591447087098,1993.46623173209
20,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1996400618,-3531.1635082309813,1994.0361318308187
21,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1869103144,-3530.898878796356,1994.2880315180441
22,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1869264574,-3530.95970674071,1994.22721971669
23,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1972830144,-3531.2820638217113,1993.9152191926892
24,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2141604933,-3531.7649749865636,1993.4491855067367
25,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2335083342,-3532.3030523553725,1992.930455978828
26,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2518840685,-3532.8058072726853,1992.4460767958144
27,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2669313528,-3533.214465429051,1992.0524659237494
28,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2774627105,-3533.501490530265,1991.775972180235
28,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2833616755,-3533.664493937852,1991.6188677376476
29,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.285252459,-3533.72365742807,1991.5615950309298
30,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2840299411,-3533.705848871669,1991.5781810694311
31,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2804243832,-3533.63191011098,1991.64851427222
32,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.274799102,-3533.5111993800574,1991.7635997219422
33,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2672455592,-3533.3459969046344,1991.9212486545657
34,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2577715393,-3533.1352857064167,1992.1224858328833
35,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.246354043,-3532.8778026720015,1992.3685513709984
36,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2328399357,-3532.569270818304,1992.663569117396
37,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.2168068504,-3532.1992804430975,1993.0175264073023
38,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1975860012,-3531.749474903736,1993.4481110974639
39,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1745257373,-3531.203451054844,1993.9710746824562
40,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1474445489,-3530.553173291802,1994.5942712570982
41,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.1170955705,-3529.813644651647,1995.3034509188533
42,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.0854222054,-3529.033554113233,1996.0518680921673
43,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.055320248,-3528.290091866644,1996.7652283813554
44,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.0297521578,-3527.663088343867,1997.3666638139334
45,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.0105666338,-3527.2015803439317,1997.8089862898687
46,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9976357116,-3526.9010336799147,1998.0966020316855
47,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9889855638,-3526.7064327029752,1998.282552860825
48,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.981853611,-3526.5435559957386,1998.438297615261
49,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9739600723,-3526.3510080171504,1998.6229520551492
50,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9643744684,-3526.103467304476,1998.860907163924
51,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.95373978,-3525.8229727137063,1999.130767066294
52,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9439033729,-3525.5604754711467,1999.3834279017537
53,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9371734192,-3525.3763213110387,1999.5608521081613
54,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9354246171,-3525.322475938191,1999.6129486789087
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9393359583,-3525.4179452507287,1999.5213907075713
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9481724251,-3525.641243147781,1999.3069292773189
56,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9601166663,-3525.9423342255777,1999.017782440722
57,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9729840194,-3526.262256674343,1998.7107273450574
58,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9848154744,-3526.5514528875206,1998.4333625868799
59,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9942683663,-3526.778153505964,1998.2161148603363
60,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.0006646817,-3526.9280416338893,1998.0726230478108
61,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.0038217467,-3526.9971150501774,1998.0067066965225
62,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.0038045163,-3526.9869214061687,1998.0168831101314
63,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5525.0007630477,-3526.9022635158103,1998.09849953189
64,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9950030871,-3526.750694075377,1998.2443090117226
65,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9872726355,-3526.5481960939546,1998.439076541545
66,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9790877068,-3526.333740133939,1998.6453475728608
67,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9726901175,-3526.1672925199814,1998.8053975975185
68,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9703531728,-3526.11053858334,1998.8598145894603
69,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9732265857,-3526.1956234770123,1998.7776031086878
70,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9803962288,-3526.400424155046,1998.5799720737537
71,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9889924074,-3526.6461160096765,1998.342876397723
72,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9952699131,-3526.8313973215677,1998.1638725915323
73,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9961753826,-3526.8730087238314,1998.1231666587687
74,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9903610523,-3526.734397782478,1998.2559632698217
75,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9784119306,-3526.4354659931428,1998.5429459374568
76,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9624927188,-3526.035823545818,1998.9266691729817
77,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9455837035,-3525.6142886088205,1999.3312950946797
78,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9306221313,-3525.2503383317294,1999.6802837995706
79,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9198278089,-3525.000594023065,1999.9192337858349
80,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.914351951,-3524.8911062402076,2000.0232457107923
81,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9143362146,-3524.9218322582233,1999.9925039563764
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9191458788,-3525.07398091034,1999.8451649684598
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9275686805,-3525.316754662082,1999.6108140184183
83,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9379722734,-3525.609625426858,1999.328346846542
84,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9484742354,-3525.903117686522,1999.0453565488779
85,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9571826444,-3526.1507279369694,1998.8064547074305
86,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9624425153,-3526.3103374878087,1998.652105027491
87,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9631142632,-3526.3530069477993,1998.6101073154005
88,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9588530725,-3526.271810642169,1998.6870424303306
89,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9503823145,-3526.084603587712,1998.8657787267875
90,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9395971757,-3525.8405026742894,1999.099094501411
91,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9292683962,-3525.6148342677657,1999.3144341284346
92,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9221132864,-3525.481759680507,1999.4403536058935
93,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9195450725,-3525.4803366807546,1999.4392083917455
94,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9207225432,-3525.58878314646,1999.33193939674
95,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9226937506,-3525.7271380905913,1999.1955556600087
96,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9216130653,-3525.7938423672285,1999.1277706980718
97,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.9142801364,-3525.7032038523616,1999.211076284038
98,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.8992711318,-3525.4135074164483,1999.4857637153514
99,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.8772934009,-3524.944216936935,1999.9330764639653
100,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.8508182495,-3524.3565260874198,2000.49429216208
101,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.8231853976,-3523.7357446778233,2001.087440719777
102,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7975259385,-3523.1649385317583,2001.632587406742
103,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7758807221,-3522.69692564237,2002.07895507973
104,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7589053023,-3522.3472480085934,2002.4116572937069
105,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7461494684,-3522.1036197158787,2002.6425297525216
106,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7366231537,-3521.9393019264353,2002.7973212272645
107,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7292917657,-3521.826246020732,2002.9030457449676
108,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7233206946,-3521.742336063587,2002.9809846310131
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7180532788,-3521.6670821305484,2003.0509711482514
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7128802567,-3521.5815953126616,2003.1312849440387
110,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7071235274,-3521.4671932961623,2003.2399302312374
111,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.7000734348,-3521.305364649661,2003.3947087851393
112,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6912526185,-3521.079841501301,2003.6114111171987
113,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6808031292,-3520.7952937781133,2003.885509351087
114,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6697999102,-3520.4820291075284,2004.1877708026714
115,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6601609006,-3520.1960611417044,2004.4640997588958
116,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6539466383,-3519.998736796289,2004.6552098420111
117,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6522424129,-3519.923747093034,2004.728495319866
118,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6542544837,-3519.953273565431,2004.7009809182691
119,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6572832687,-3520.018045043431,2004.6392382252689
120,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6576499401,-3520.022566412244,2004.6350835278558
121,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6521210786,-3519.8804561749607,2004.7716649036397
122,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6391898602,-3519.5502857583124,2005.0889041018872
123,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Active_ZrH_site_simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5524.6196434615,-3519.053974399854,2005.5656690616465
